time,cycle,stage,phase,temperature
2796.0,17,extension,hold,71.88
2796.5,17,extension,hold,71.82
2797.0,17,extension,hold,72.03
2797.5,17,extension,hold,72.16
2798.0,17,extension,hold,71.88
2798.5,17,extension,hold,72.15
2799.0,17,extension,hold,72.01
2799.5,17,extension,hold,71.98
2800.0,17,extension,hold,71.93
2800.5,17,extension,hold,71.82
2801.0,17,extension,hold,72.06
2801.5,17,extension,hold,71.92
2802.0,17,extension,hold,71.93
2802.5,17,extension,hold,72.1
2803.0,17,extension,hold,71.8
2803.5,17,extension,hold,71.84
2804.0,17,extension,hold,72.04
2804.5,17,extension,hold,72.06
2805.0,17,extension,hold,72.07
2805.5,17,extension,hold,71.98
2806.0,17,extension,hold,72.26
2806.5,17,extension,hold,71.93
2807.0,17,extension,hold,71.93
2807.5,17,extension,hold,71.86
2808.0,17,extension,hold,71.92
2808.5,17,extension,hold,71.98
2809.0,17,extension,hold,72.02
2809.5,17,extension,hold,71.74
2810.0,17,extension,hold,71.9
2810.5,17,extension,hold,71.94
2811.0,17,extension,hold,71.92
2811.5,17,extension,hold,71.87
2812.0,17,extension,hold,71.95
2812.5,17,extension,hold,71.78
2813.0,17,extension,hold,72.02
2813.5,17,extension,hold,71.98
2814.0,17,extension,hold,71.7
2814.5,17,extension,hold,71.75
2815.0,17,extension,hold,71.77
2815.5,17,extension,hold,71.93
2816.0,17,extension,hold,71.76
2816.5,17,extension,hold,71.88
2817.0,17,extension,hold,71.96
2817.5,17,extension,hold,71.9
2818.0,17,extension,hold,71.91
2818.5,17,extension,hold,71.78
2819.0,17,extension,hold,71.96
2819.5,17,extension,hold,71.83
2820.0,17,extension,hold,71.82
2820.5,17,extension,hold,71.9
2821.0,17,extension,hold,71.89
2821.5,17,extension,hold,71.87
2822.0,17,extension,hold,71.81
2822.5,17,extension,hold,71.89
2823.0,17,extension,hold,71.86
2823.5,17,extension,hold,71.73
2824.0,17,extension,hold,71.8
2824.5,17,extension,hold,71.89
2825.0,17,extension,hold,71.73
2825.5,17,extension,hold,71.98
2826.0,17,extension,hold,71.98
2826.5,17,extension,hold,71.69
2827.0,17,extension,hold,71.95
2827.5,17,extension,hold,71.8
2828.0,17,extension,hold,71.88
2828.5,17,extension,hold,71.77
2829.0,17,extension,hold,71.93
2829.5,17,extension,hold,71.86
2830.0,17,extension,hold,71.75
2830.5,17,extension,hold,71.7
2831.0,17,extension,hold,71.68
2831.5,17,extension,hold,71.86
2832.0,17,extension,hold,71.87
2832.5,17,extension,hold,71.87
2833.0,17,extension,hold,71.8
2833.5,17,extension,hold,71.74
2834.0,17,extension,hold,71.77
2834.5,17,extension,hold,71.99
2835.0,17,extension,hold,71.87
2835.5,17,extension,hold,71.93
2836.0,17,extension,hold,71.8
2836.5,17,extension,hold,71.93
2837.0,17,extension,hold,71.85
2837.5,17,extension,hold,71.97
2838.0,17,extension,hold,71.94
2838.5,17,extension,hold,71.85
2839.0,17,extension,hold,71.87
2839.5,17,extension,hold,71.82
2840.0,17,extension,hold,71.7
2840.5,17,extension,hold,71.77
2841.0,17,extension,hold,71.88
2841.5,17,extension,hold,71.89
2842.0,17,extension,hold,71.87
2842.5,17,extension,hold,71.82
2843.0,17,extension,hold,71.95
2843.5,17,extension,hold,71.86
2844.0,17,extension,hold,71.93
2844.5,17,extension,hold,71.69
2845.0,17,extension,hold,71.5
2845.5,17,extension,hold,71.93
2846.0,17,extension,hold,71.77
2846.5,17,extension,hold,71.92
2847.0,17,extension,hold,71.92
2847.5,18,denature,ramp,73.16
2848.0,18,denature,ramp,74.04
2848.5,18,denature,ramp,75.02
2849.0,18,denature,ramp,76.08
2849.5,18,denature,ramp,77.04
2850.0,18,denature,ramp,77.95
2850.5,18,denature,ramp,79.11
2851.0,18,denature,ramp,79.89
2851.5,18,denature,ramp,81.03
2852.0,18,denature,ramp,81.85
2852.5,18,denature,ramp,83.02
2853.0,18,denature,ramp,84.02
2853.5,18,denature,ramp,85.17
2854.0,18,denature,ramp,85.84
2854.5,18,denature,ramp,86.94
2855.0,18,denature,ramp,88.08
2855.5,18,denature,ramp,89.03
2856.0,18,denature,ramp,90.02
2856.5,18,denature,ramp,90.9
2857.0,18,denature,ramp,91.94
2857.5,18,denature,ramp,93.12
2858.0,18,denature,ramp,93.99
2858.5,18,denature,ramp,95.04
2859.0,18,denature,hold,95.05
2859.5,18,denature,hold,95.18
2860.0,18,denature,hold,95.05
2860.5,18,denature,hold,95.05
2861.0,18,denature,hold,95.1
2861.5,18,denature,hold,94.92
2862.0,18,denature,hold,95.06
2862.5,18,denature,hold,95.02
2863.0,18,denature,hold,95.05
2863.5,18,denature,hold,95.05
2864.0,18,denature,hold,95.04
2864.5,18,denature,hold,94.96
2865.0,18,denature,hold,94.99
2865.5,18,denature,hold,94.85
2866.0,18,denature,hold,94.95
2866.5,18,denature,hold,95.14
2867.0,18,denature,hold,95.03
2867.5,18,denature,hold,95.0
2868.0,18,denature,hold,95.19
2868.5,18,denature,hold,94.87
2869.0,18,denature,hold,94.87
2869.5,18,denature,hold,95.18
2870.0,18,denature,hold,95.02
2870.5,18,denature,hold,94.99
2871.0,18,denature,hold,94.88
2871.5,18,denature,hold,95.04
2872.0,18,denature,hold,95.04
2872.5,18,denature,hold,94.85
2873.0,18,denature,hold,94.91
2873.5,18,denature,hold,94.88
2874.0,18,denature,hold,94.95
2874.5,18,denature,hold,94.8
2875.0,18,denature,hold,95.02
2875.5,18,denature,hold,94.97
2876.0,18,denature,hold,94.83
2876.5,18,denature,hold,94.84
2877.0,18,denature,hold,94.89
2877.5,18,denature,hold,94.84
2878.0,18,denature,hold,94.9
2878.5,18,denature,hold,94.94
2879.0,18,denature,hold,95.11
2879.5,18,denature,hold,95.02
2880.0,18,denature,hold,94.99
2880.5,18,denature,hold,94.96
2881.0,18,denature,hold,94.8
2881.5,18,denature,hold,94.89
2882.0,18,denature,hold,94.98
2882.5,18,denature,hold,94.75
2883.0,18,denature,hold,94.95
2883.5,18,denature,hold,95.12
2884.0,18,denature,hold,94.98
2884.5,18,denature,hold,95.03
2885.0,18,denature,hold,94.89
2885.5,18,denature,hold,94.97
2886.0,18,denature,hold,94.81
2886.5,18,denature,hold,94.95
2887.0,18,denature,hold,94.92
2887.5,18,denature,hold,94.9
2888.0,18,denature,hold,94.98
2888.5,18,denature,hold,94.79
2889.0,18,anneal,ramp,94.23
2889.5,18,anneal,ramp,93.51
2890.0,18,anneal,ramp,92.65
2890.5,18,anneal,ramp,92.02
2891.0,18,anneal,ramp,91.08
2891.5,18,anneal,ramp,90.6
2892.0,18,anneal,ramp,89.75
2892.5,18,anneal,ramp,88.95
2893.0,18,anneal,ramp,88.17
2893.5,18,anneal,ramp,87.48
2894.0,18,anneal,ramp,86.82
2894.5,18,anneal,ramp,86.05
2895.0,18,anneal,ramp,85.18
2895.5,18,anneal,ramp,84.42
2896.0,18,anneal,ramp,83.82
2896.5,18,anneal,ramp,82.93
2897.0,18,anneal,ramp,82.26
2897.5,18,anneal,ramp,81.51
2898.0,18,anneal,ramp,80.78
2898.5,18,anneal,ramp,80.09
2899.0,18,anneal,ramp,79.12
2899.5,18,anneal,ramp,78.31
2900.0,18,anneal,ramp,77.69
2900.5,18,anneal,ramp,77.18
2901.0,18,anneal,ramp,76.45
2901.5,18,anneal,ramp,75.68
2902.0,18,anneal,ramp,74.73
2902.5,18,anneal,ramp,73.82
2903.0,18,anneal,ramp,73.02
2903.5,18,anneal,ramp,72.44
2904.0,18,anneal,ramp,71.73
2904.5,18,anneal,ramp,71.13
2905.0,18,anneal,ramp,70.34
2905.5,18,anneal,ramp,69.52
2906.0,18,anneal,ramp,68.66
2906.5,18,anneal,ramp,67.9
2907.0,18,anneal,ramp,67.28
2907.5,18,anneal,ramp,66.57
2908.0,18,anneal,ramp,65.79
2908.5,18,anneal,ramp,64.9
2909.0,18,anneal,ramp,64.32
2909.5,18,anneal,ramp,63.54
2910.0,18,anneal,ramp,62.64
2910.5,18,anneal,ramp,61.92
2911.0,18,anneal,ramp,61.32
2911.5,18,anneal,ramp,60.48
2912.0,18,anneal,ramp,59.91
2912.5,18,anneal,ramp,59.05
2913.0,18,anneal,ramp,58.2
2913.5,18,anneal,ramp,57.5
2914.0,18,anneal,ramp,56.76
2914.5,18,anneal,ramp,55.93
2915.0,18,anneal,ramp,55.16
2915.5,18,anneal,ramp,55.07
2916.0,18,anneal,hold,55.07
2916.5,18,anneal,hold,54.97
2917.0,18,anneal,hold,54.86
2917.5,18,anneal,hold,55.0
2918.0,18,anneal,hold,55.05
2918.5,18,anneal,hold,55.03
2919.0,18,anneal,hold,55.11
2919.5,18,anneal,hold,55.21
2920.0,18,anneal,hold,55.01
2920.5,18,anneal,hold,54.97
2921.0,18,anneal,hold,54.97
2921.5,18,anneal,hold,55.02
2922.0,18,anneal,hold,54.9
2922.5,18,anneal,hold,54.99
2923.0,18,anneal,hold,55.01
2923.5,18,anneal,hold,54.95
2924.0,18,anneal,hold,54.96
2924.5,18,anneal,hold,54.94
2925.0,18,anneal,hold,54.75
2925.5,18,anneal,hold,54.99
2926.0,18,anneal,hold,54.87
2926.5,18,anneal,hold,54.8
2927.0,18,anneal,hold,54.82
2927.5,18,anneal,hold,55.0
2928.0,18,anneal,hold,54.9
2928.5,18,anneal,hold,54.74
2929.0,18,anneal,hold,54.96
2929.5,18,anneal,hold,54.79
2930.0,18,anneal,hold,54.93
2930.5,18,anneal,hold,54.93
2931.0,18,anneal,hold,54.99
2931.5,18,anneal,hold,55.08
2932.0,18,anneal,hold,54.79
2932.5,18,anneal,hold,54.9
2933.0,18,anneal,hold,54.9
2933.5,18,anneal,hold,54.96
2934.0,18,anneal,hold,54.92
2934.5,18,anneal,hold,54.88
2935.0,18,anneal,hold,54.89
2935.5,18,anneal,hold,54.84
2936.0,18,anneal,hold,55.02
2936.5,18,anneal,hold,54.96
2937.0,18,anneal,hold,55.02
2937.5,18,anneal,hold,54.9
2938.0,18,anneal,hold,54.84
2938.5,18,anneal,hold,54.81
2939.0,18,anneal,hold,54.94
2939.5,18,anneal,hold,54.83
2940.0,18,anneal,hold,55.15
2940.5,18,anneal,hold,54.85
2941.0,18,anneal,hold,55.04
2941.5,18,anneal,hold,55.17
2942.0,18,anneal,hold,55.09
2942.5,18,anneal,hold,55.07
2943.0,18,anneal,hold,54.96
2943.5,18,anneal,hold,54.92
2944.0,18,anneal,hold,55.1
2944.5,18,anneal,hold,55.17
2945.0,18,anneal,hold,54.99
2945.5,18,anneal,hold,54.94
2946.0,18,extension,ramp,55.75
2946.5,18,extension,ramp,56.9
2947.0,18,extension,ramp,57.99
2947.5,18,extension,ramp,59.16
2948.0,18,extension,ramp,60.07
2948.5,18,extension,ramp,61.03
2949.0,18,extension,ramp,61.96
2949.5,18,extension,ramp,62.94
2950.0,18,extension,ramp,64.14
2950.5,18,extension,ramp,65.02
2951.0,18,extension,ramp,65.79
2951.5,18,extension,ramp,66.93
2952.0,18,extension,ramp,67.91
2952.5,18,extension,ramp,68.95
2953.0,18,extension,ramp,70.06
2953.5,18,extension,ramp,70.99
2954.0,18,extension,ramp,71.99
2954.5,18,extension,hold,71.94
2955.0,18,extension,hold,72.11
2955.5,18,extension,hold,71.93
2956.0,18,extension,hold,71.95
2956.5,18,extension,hold,71.93
2957.0,18,extension,hold,71.88
2957.5,18,extension,hold,72.05
2958.0,18,extension,hold,72.16
2958.5,18,extension,hold,72.03
2959.0,18,extension,hold,71.89
2959.5,18,extension,hold,72.1
2960.0,18,extension,hold,72.23
2960.5,18,extension,hold,71.99
2961.0,18,extension,hold,72.02
2961.5,18,extension,hold,72.09
2962.0,18,extension,hold,72.19
2962.5,18,extension,hold,71.98
2963.0,18,extension,hold,71.91
2963.5,18,extension,hold,72.05
2964.0,18,extension,hold,72.07
2964.5,18,extension,hold,71.96
2965.0,18,extension,hold,71.91
2965.5,18,extension,hold,72.05
2966.0,18,extension,hold,71.99
2966.5,18,extension,hold,71.85
2967.0,18,extension,hold,71.91
2967.5,18,extension,hold,71.76
2968.0,18,extension,hold,71.94
2968.5,18,extension,hold,71.81
2969.0,18,extension,hold,71.81
2969.5,18,extension,hold,71.83
2970.0,18,extension,hold,71.83
2970.5,18,extension,hold,71.93
2971.0,18,extension,hold,71.89
2971.5,18,extension,hold,71.8
2972.0,18,extension,hold,71.89
2972.5,18,extension,hold,71.88
2973.0,18,extension,hold,71.77
2973.5,18,extension,hold,71.8
2974.0,18,extension,hold,71.76
2974.5,18,extension,hold,71.82
2975.0,18,extension,hold,71.74
2975.5,18,extension,hold,71.72
2976.0,18,extension,hold,71.94
2976.5,18,extension,hold,71.81
2977.0,18,extension,hold,71.64
2977.5,18,extension,hold,71.8
2978.0,18,extension,hold,71.73
2978.5,18,extension,hold,71.75
2979.0,18,extension,hold,71.73
2979.5,18,extension,hold,71.86
2980.0,18,extension,hold,71.75
2980.5,18,extension,hold,71.7
2981.0,18,extension,hold,71.82
2981.5,18,extension,hold,71.73
2982.0,18,extension,hold,71.67
2982.5,18,extension,hold,71.7
2983.0,18,extension,hold,71.69
2983.5,18,extension,hold,71.7
2984.0,18,extension,hold,71.62
2984.5,18,extension,hold,71.6
2985.0,18,extension,hold,71.61
2985.5,18,extension,hold,71.59
2986.0,18,extension,hold,71.65
2986.5,18,extension,hold,71.73
2987.0,18,extension,hold,71.74
2987.5,18,extension,hold,71.7
2988.0,18,extension,hold,71.49
2988.5,18,extension,hold,71.9
2989.0,18,extension,hold,71.88
2989.5,18,extension,hold,71.84
2990.0,18,extension,hold,71.95
2990.5,18,extension,hold,71.67
2991.0,18,extension,hold,71.97
2991.5,18,extension,hold,71.7
2992.0,18,extension,hold,71.81
2992.5,18,extension,hold,71.71
2993.0,18,extension,hold,71.82
2993.5,18,extension,hold,71.83
2994.0,18,extension,hold,71.78
2994.5,18,extension,hold,71.91
2995.0,18,extension,hold,71.83
2995.5,18,extension,hold,71.77
2996.0,18,extension,hold,71.78
2996.5,18,extension,hold,71.92
2997.0,18,extension,hold,71.77
2997.5,18,extension,hold,71.94
2998.0,18,extension,hold,71.97
2998.5,18,extension,hold,71.7
2999.0,18,extension,hold,72.01
2999.5,18,extension,hold,72.11
3000.0,18,extension,hold,71.93
3000.5,18,extension,hold,71.97
3001.0,18,extension,hold,72.03
3001.5,18,extension,hold,71.9
3002.0,18,extension,hold,71.94
3002.5,18,extension,hold,71.82
3003.0,18,extension,hold,71.99
3003.5,18,extension,hold,72.0
3004.0,18,extension,hold,72.0
3004.5,18,extension,hold,72.04
3005.0,18,extension,hold,71.85
3005.5,18,extension,hold,71.88
3006.0,18,extension,hold,72.14
3006.5,18,extension,hold,71.93
3007.0,18,extension,hold,71.93
3007.5,18,extension,hold,71.88
3008.0,18,extension,hold,71.82
3008.5,18,extension,hold,72.01
3009.0,18,extension,hold,71.82
3009.5,18,extension,hold,71.77
3010.0,18,extension,hold,71.87
3010.5,18,extension,hold,71.71
3011.0,18,extension,hold,71.8
3011.5,18,extension,hold,71.78
3012.0,18,extension,hold,71.96
3012.5,18,extension,hold,71.85
3013.0,18,extension,hold,72.0
3013.5,18,extension,hold,72.05
3014.0,18,extension,hold,71.98
3014.5,19,denature,ramp,72.98
3015.0,19,denature,ramp,74.01
3015.5,19,denature,ramp,74.85
3016.0,19,denature,ramp,75.99
3016.5,19,denature,ramp,76.91
3017.0,19,denature,ramp,78.07
3017.5,19,denature,ramp,79.26
3018.0,19,denature,ramp,80.05
3018.5,19,denature,ramp,80.8
3019.0,19,denature,ramp,81.96
3019.5,19,denature,ramp,83.01
3020.0,19,denature,ramp,84.01
3020.5,19,denature,ramp,84.93
3021.0,19,denature,ramp,86.02
3021.5,19,denature,ramp,86.88
3022.0,19,denature,ramp,87.91
3022.5,19,denature,ramp,89.06
3023.0,19,denature,ramp,89.9
3023.5,19,denature,ramp,91.05
3024.0,19,denature,ramp,91.86
3024.5,19,denature,ramp,93.18
3025.0,19,denature,ramp,93.92
3025.5,19,denature,ramp,94.98
3026.0,19,denature,hold,95.04
3026.5,19,denature,hold,94.99
3027.0,19,denature,hold,95.02
3027.5,19,denature,hold,95.03
3028.0,19,denature,hold,94.88
3028.5,19,denature,hold,95.01
3029.0,19,denature,hold,95.2
3029.5,19,denature,hold,94.97
3030.0,19,denature,hold,95.05
3030.5,19,denature,hold,95.05
3031.0,19,denature,hold,95.08
3031.5,19,denature,hold,95.03
3032.0,19,denature,hold,95.13
3032.5,19,denature,hold,95.1
3033.0,19,denature,hold,95.13
3033.5,19,denature,hold,94.94
3034.0,19,denature,hold,95.05
3034.5,19,denature,hold,95.07
3035.0,19,denature,hold,95.09
3035.5,19,denature,hold,94.99
3036.0,19,denature,hold,95.18
3036.5,19,denature,hold,95.2
3037.0,19,denature,hold,95.0
3037.5,19,denature,hold,95.03
3038.0,19,denature,hold,95.02
3038.5,19,denature,hold,95.36
3039.0,19,denature,hold,95.05
3039.5,19,denature,hold,95.23
3040.0,19,denature,hold,94.93
3040.5,19,denature,hold,94.96
3041.0,19,denature,hold,95.01
3041.5,19,denature,hold,94.99
3042.0,19,denature,hold,95.04
3042.5,19,denature,hold,95.02
3043.0,19,denature,hold,95.01
3043.5,19,denature,hold,95.19
3044.0,19,denature,hold,95.22
3044.5,19,denature,hold,95.2
3045.0,19,denature,hold,95.16
3045.5,19,denature,hold,95.12
3046.0,19,denature,hold,95.04
3046.5,19,denature,hold,94.98
3047.0,19,denature,hold,95.11
3047.5,19,denature,hold,94.96
3048.0,19,denature,hold,95.0
3048.5,19,denature,hold,95.22
3049.0,19,denature,hold,95.31
3049.5,19,denature,hold,95.16
3050.0,19,denature,hold,95.25
3050.5,19,denature,hold,95.13
3051.0,19,denature,hold,95.02
3051.5,19,denature,hold,95.21
3052.0,19,denature,hold,95.19
3052.5,19,denature,hold,95.15
3053.0,19,denature,hold,95.12
3053.5,19,denature,hold,95.23
3054.0,19,denature,hold,95.05
3054.5,19,denature,hold,95.05
3055.0,19,denature,hold,95.02
3055.5,19,denature,hold,95.15
3056.0,19,anneal,ramp,94.14
3056.5,19,anneal,ramp,93.43
3057.0,19,anneal,ramp,92.68
3057.5,19,anneal,ramp,91.97
3058.0,19,anneal,ramp,91.1
3058.5,19,anneal,ramp,90.51
3059.0,19,anneal,ramp,89.87
3059.5,19,anneal,ramp,89.01
3060.0,19,anneal,ramp,88.4
3060.5,19,anneal,ramp,87.63
3061.0,19,anneal,ramp,86.83
3061.5,19,anneal,ramp,86.01
3062.0,19,anneal,ramp,85.25
3062.5,19,anneal,ramp,84.58
3063.0,19,anneal,ramp,83.71
3063.5,19,anneal,ramp,82.81
3064.0,19,anneal,ramp,82.3
3064.5,19,anneal,ramp,81.39
3065.0,19,anneal,ramp,80.65
3065.5,19,anneal,ramp,80.0
3066.0,19,anneal,ramp,79.24
3066.5,19,anneal,ramp,78.36
3067.0,19,anneal,ramp,77.77
3067.5,19,anneal,ramp,77.1
3068.0,19,anneal,ramp,76.14
3068.5,19,anneal,ramp,75.63
3069.0,19,anneal,ramp,74.59
3069.5,19,anneal,ramp,74.21
3070.0,19,anneal,ramp,73.21
3070.5,19,anneal,ramp,72.51
3071.0,19,anneal,ramp,71.56
3071.5,19,anneal,ramp,70.99
3072.0,19,anneal,ramp,70.27
3072.5,19,anneal,ramp,69.49
3073.0,19,anneal,ramp,68.69
3073.5,19,anneal,ramp,67.91
3074.0,19,anneal,ramp,67.36
3074.5,19,anneal,ramp,66.5
3075.0,19,anneal,ramp,65.9
3075.5,19,anneal,ramp,64.95
3076.0,19,anneal,ramp,64.21
3076.5,19,anneal,ramp,63.58
3077.0,19,anneal,ramp,62.59
3077.5,19,anneal,ramp,61.88
3078.0,19,anneal,ramp,61.36
3078.5,19,anneal,ramp,60.38
3079.0,19,anneal,ramp,59.57
3079.5,19,anneal,ramp,59.19
3080.0,19,anneal,ramp,58.11
3080.5,19,anneal,ramp,57.52
3081.0,19,anneal,ramp,56.76
3081.5,19,anneal,ramp,55.72
3082.0,19,anneal,ramp,55.22
3082.5,19,anneal,ramp,55.04
3083.0,19,anneal,hold,55.05
3083.5,19,anneal,hold,55.01
3084.0,19,anneal,hold,55.13
3084.5,19,anneal,hold,54.96
3085.0,19,anneal,hold,55.0
3085.5,19,anneal,hold,55.1
3086.0,19,anneal,hold,55.1
3086.5,19,anneal,hold,54.87
3087.0,19,anneal,hold,54.97
3087.5,19,anneal,hold,54.95
3088.0,19,anneal,hold,54.97
3088.5,19,anneal,hold,54.9
3089.0,19,anneal,hold,55.05
3089.5,19,anneal,hold,54.76
3090.0,19,anneal,hold,54.9
3090.5,19,anneal,hold,55.0
3091.0,19,anneal,hold,55.0
3091.5,19,anneal,hold,55.09
3092.0,19,anneal,hold,55.12
3092.5,19,anneal,hold,54.94
3093.0,19,anneal,hold,55.12
3093.5,19,anneal,hold,54.94
3094.0,19,anneal,hold,55.09
3094.5,19,anneal,hold,55.21
3095.0,19,anneal,hold,55.11
3095.5,19,anneal,hold,54.99
3096.0,19,anneal,hold,54.93
3096.5,19,anneal,hold,54.81
3097.0,19,anneal,hold,54.98
3097.5,19,anneal,hold,54.84
3098.0,19,anneal,hold,54.87
3098.5,19,anneal,hold,54.82
3099.0,19,anneal,hold,54.9
3099.5,19,anneal,hold,54.94
3100.0,19,anneal,hold,54.95
3100.5,19,anneal,hold,54.92
3101.0,19,anneal,hold,55.07
3101.5,19,anneal,hold,54.9
3102.0,19,anneal,hold,54.83
3102.5,19,anneal,hold,54.9
3103.0,19,anneal,hold,55.09
3103.5,19,anneal,hold,54.94
3104.0,19,anneal,hold,54.87
3104.5,19,anneal,hold,54.75
3105.0,19,anneal,hold,54.88
3105.5,19,anneal,hold,54.91
3106.0,19,anneal,hold,54.85
3106.5,19,anneal,hold,54.74
3107.0,19,anneal,hold,54.83
3107.5,19,anneal,hold,55.07
3108.0,19,anneal,hold,55.08
3108.5,19,anneal,hold,54.86
3109.0,19,anneal,hold,55.02
3109.5,19,anneal,hold,54.85
3110.0,19,anneal,hold,55.13
3110.5,19,anneal,hold,55.0
3111.0,19,anneal,hold,55.05
3111.5,19,anneal,hold,54.76
3112.0,19,anneal,hold,55.0
3112.5,19,anneal,hold,54.9
3113.0,19,extension,ramp,56.09
3113.5,19,extension,ramp,57.09
3114.0,19,extension,ramp,58.01
3114.5,19,extension,ramp,58.94
3115.0,19,extension,ramp,60.08
3115.5,19,extension,ramp,60.99
3116.0,19,extension,ramp,61.91
3116.5,19,extension,ramp,62.91
3117.0,19,extension,ramp,63.85
3117.5,19,extension,ramp,64.95
3118.0,19,extension,ramp,66.11
3118.5,19,extension,ramp,67.02
3119.0,19,extension,ramp,67.95
3119.5,19,extension,ramp,69.08
3120.0,19,extension,ramp,69.92
3120.5,19,extension,ramp,71.01
3121.0,19,extension,ramp,71.98
3121.5,19,extension,hold,72.02
3122.0,19,extension,hold,72.08
3122.5,19,extension,hold,71.9
3123.0,19,extension,hold,71.88
3123.5,19,extension,hold,71.93
3124.0,19,extension,hold,71.89
3124.5,19,extension,hold,71.99
3125.0,19,extension,hold,71.86
3125.5,19,extension,hold,71.97
3126.0,19,extension,hold,71.96
3126.5,19,extension,hold,71.99
3127.0,19,extension,hold,71.94
3127.5,19,extension,hold,71.93
3128.0,19,extension,hold,72.0
3128.5,19,extension,hold,72.05
3129.0,19,extension,hold,72.04
3129.5,19,extension,hold,72.17
3130.0,19,extension,hold,71.89
3130.5,19,extension,hold,72.0
3131.0,19,extension,hold,71.84
3131.5,19,extension,hold,72.06
3132.0,19,extension,hold,71.92
3132.5,19,extension,hold,71.99
3133.0,19,extension,hold,71.98
3133.5,19,extension,hold,72.03
3134.0,19,extension,hold,71.94
3134.5,19,extension,hold,71.93
3135.0,19,extension,hold,72.15
3135.5,19,extension,hold,72.08
3136.0,19,extension,hold,71.97
3136.5,19,extension,hold,71.96
3137.0,19,extension,hold,72.14
3137.5,19,extension,hold,71.93
3138.0,19,extension,hold,71.88
3138.5,19,extension,hold,71.9
3139.0,19,extension,hold,71.94
3139.5,19,extension,hold,71.94
3140.0,19,extension,hold,71.87
3140.5,19,extension,hold,71.84
3141.0,19,extension,hold,71.87
3141.5,19,extension,hold,72.02
3142.0,19,extension,hold,71.93
3142.5,19,extension,hold,71.93
3143.0,19,extension,hold,72.07
3143.5,19,extension,hold,72.05
3144.0,19,extension,hold,71.84
3144.5,19,extension,hold,71.79
3145.0,19,extension,hold,71.73
3145.5,19,extension,hold,71.89
3146.0,19,extension,hold,71.79
3146.5,19,extension,hold,71.76
3147.0,19,extension,hold,71.7
3147.5,19,extension,hold,71.64
3148.0,19,extension,hold,71.78
3148.5,19,extension,hold,71.6
3149.0,19,extension,hold,71.82
3149.5,19,extension,hold,71.64
3150.0,19,extension,hold,71.7
3150.5,19,extension,hold,71.58
3151.0,19,extension,hold,71.7
3151.5,19,extension,hold,71.66
3152.0,19,extension,hold,71.72
3152.5,19,extension,hold,71.87
3153.0,19,extension,hold,71.74
3153.5,19,extension,hold,71.62
3154.0,19,extension,hold,71.59
3154.5,19,extension,hold,71.72
3155.0,19,extension,hold,71.79
3155.5,19,extension,hold,71.72
3156.0,19,extension,hold,71.71
3156.5,19,extension,hold,71.68
3157.0,19,extension,hold,71.75
3157.5,19,extension,hold,71.41
3158.0,19,extension,hold,71.67
3158.5,19,extension,hold,71.7
3159.0,19,extension,hold,71.48
3159.5,19,extension,hold,71.5
3160.0,19,extension,hold,71.53
3160.5,19,extension,hold,71.55
3161.0,19,extension,hold,71.57
